gene,mean_expression
IQCH,0.00501803888489079
FAM209B,0.004996910493894918
LRP1B,0.004995733154135824
UNC13A,0.004990083615708824
PDK4,0.004988657273598854
ZNF460,0.004988273396002536
RP11.24N18.1,0.00498216673238388
IL27,0.004979282814935343
SIM1,0.0049786944657761525
TTC16,0.004967189387769889
PRR34,0.004962808939794831
CARNS1,0.004956829232095883
GRAMD2,0.00494308022177772
RGS6,0.00494255411703855
LIPK,0.004935425737046248
TRAT1,0.004930190051233531
ZNF594,0.004927216036035525
C4orf47,0.004916549666433145
PIK3CG,0.004916303205174326
FGF14,0.004909081174837833
CELSR3,0.004908980394633401
POLR2F,0.004902153368422527
TRIL,0.004898649153133101
AMPH,0.00489560988367788
VNN1,0.004892063555338525
SMKR1,0.004891976960842183
TMPRSS5,0.0048914756749244715
GLRB,0.004891303250726485
ALDH8A1,0.004891103663981356
RARB,0.004889364767548264
RBM34,0.004887912175710628
CERKL,0.004886303220363642
LRRC46,0.004882258048515446
ACSM3,0.004881896695356496
HIST1H2AE,0.004881103208522923
UBL4B,0.00487871053597785
VAT1L,0.00487285235662334
ADCY8,0.004868623337998296
GNG8,0.004867978246006745
HAP1,0.00486625496618795
MCEMP1,0.004855697666177687
DDO,0.004854150955250721
ZNF81,0.00484620656398748
RP11.227H4.5,0.004845030556451406
TNNT3,0.004841047579681636
AC074117.10,0.00483648409906602
CCNO,0.004836425283886739
HAMP,0.004835378847374822
RP11.498P14.3,0.004832209340783934
KCND2,0.004829539664533754
PPP1R9A,0.0048271630773481155
SMIM10L2A,0.004825818716295507
FLNB.AS1,0.004825378959344712
SERHL2,0.004824658596752495
ZMYND10,0.004822526102429194
PPBP,0.004815669643957883
GPR78,0.004814115926524662
KRTAP1.5,0.0047977651833303716
DNAJC12,0.004791906017143995
CYSLTR2,0.004790240244952258
FAM179A,0.004789872329361391
RERGL,0.0047812887177562085
SMCO1,0.0047779251260078506
TTC25,0.004771405497923592
AC005262.2,0.00476939497601907
STRC,0.004761243350063728
SULT4A1,0.004760344099524795
ARHGEF33,0.004758814954205065
PEG3,0.0047516018793677655
TAGLN3,0.00474582893761578
PRPH,0.004740894186180948
ZNF763,0.004739745661912375
NUTM2D,0.004736716926887335
RP11.638I2.4,0.004733744095887569
C5orf34,0.004731641058495503
ZNF543,0.0047177490068981975
L1TD1,0.004712686929481708
KRT72,0.004711791330220683
ASB9,0.004707171575517844
SRSF12,0.0046994143615890025
LGR5,0.004696235850157327
SLC16A8,0.0046912274317236135
LRCOL1,0.0046889374390343165
ZNF256,0.004680883928837366
CDX1,0.0046796447887325916
KRT4,0.0046721915930312205
YBX2,0.0046682683442602095
CCDC68,0.004667982557751485
RAB3C,0.004660826842516464
ROPN1,0.004660033577720061
PGAM2,0.0046596770353664625
SLC7A4,0.004658556882514069
RAB9B,0.004656528400269565
PTPRT,0.004642127266782798
ANKRD20A4,0.004640921308899557
LRFN1,0.0046343703735743135
AP001258.4,0.004622932992234136
RP11.269F19.2,0.004620955307159992
OGDHL,0.004619066239587519
RP11.534C12.1,0.004617968315122933
PRICKLE4,0.004615366976979553
VWCE,0.004609472753591096
SIX2,0.004608028426470346
CHRM3,0.004590490795918648
C19orf35,0.004589185266700012
SPRR4,0.004586307813000206
RP11.793H13.10,0.0045862003470098734
PTCH2,0.004582153793597063
TMPPE,0.004581481563729166
DNALI1,0.004579871152805177
L3MBTL1,0.004574907955941775
CNR2,0.004574858688360808
RP11.283C24.1,0.0045742274366861934
GRM2,0.004573785952779631
TMEM211,0.004572520439593207
TVP23A,0.004571392885501811
ARNT2,0.004570721149049847
PPEF1,0.004569179273599031
RIBC1,0.004567868933575043
GPR85,0.004563515549463942
TDRD10,0.0045623172641984676
TMEFF2,0.0045557575707404025
SLC14A1,0.0045507347692322255
RGL3,0.004547966779857282
DEC1,0.004545813068648838
ABC7.42404400C24.1,0.004544919369039157
FAM227B,0.004543980793250317
ODF3L1,0.004540669577603309
STARD4.AS1,0.004536315601393087
B4GALNT4,0.004536186301747695
LCA5,0.004527602764154901
BCAN,0.004518744073166753
SEPT3,0.0045183293077329925
SLC35E2,0.00451637992006264
FCRLA,0.004515903699674354
KRT74,0.004511871874727161
GSG2,0.004505930209396691
PNPO,0.004505528322118797
RP11.138I1.4,0.004503814096482385
MYOZ3,0.004502977361742234
DCST2,0.00450002754859577
NCR3LG1,0.004499524190331137
KRT86,0.004498064888036803
RUNDC3B,0.004491326898731144
TAS1R1,0.0044910306764754234
PTPRR,0.00448710797046194
FGF10,0.004485232940572776
ZNF517,0.004482183432736934
SYNDIG1,0.004480306231817662
LINC00961,0.004466194338751155
RETN,0.004458953607950779
TMEM31,0.004458892572399796
RGL4,0.004458080113723578
PKD1L1,0.004446454198155182
TM4SF19,0.004440212363241524
FSCN2,0.004433530450656714
MYO16,0.0044328791416244
WDR63,0.0044291488924958055
KCNQ5,0.004422741442524044
DSCAM,0.004422395557954611
GPR82,0.0044221699928605794
ADM5,0.004421966162738421
ALS2CR11,0.004420399764515706
GOLGA8R,0.004415352859639174
TRPV6,0.0044013808499898345
QRFPR,0.004394366054345441
NUGGC,0.004388016580745874
ZHX1.C8orf76,0.004373666367783452
ACRV1,0.004364682521843752
REEP2,0.004364086944141136
TPH1,0.004357840939862839
LMX1B,0.004355743872803568
SCML4,0.004348898516190762
RP11.982M15.2,0.004348123162392749
KLHL31,0.004340202257727945
RASGRF1,0.00432967088672499
KB.1732A1.1,0.004326202962177479
ALOX15,0.0043256050900907705
LHB,0.004324985803752545
FASLG,0.0043176049921686286
FGFR4,0.004309284395926836
JAKMIP1,0.004309110984896982
PRTG,0.004299826426616567
RP11.321E8.4,0.004299066516737275
PQLC2L,0.0042987226058315755
DNLZ,0.004296509882077476
KCNC3,0.004294578750796666
GREM2,0.004293286247758676
NPAS3,0.0042911146255518425
CALML4,0.004289184875835646
SHBG,0.004282548579553895
PCBP1,0.004277122163812056
NKAPL,0.004267291640801146
LNP1,0.004256572599047857
SLC23A3,0.004255609475816323
TP53TG3E,0.004248151222601632
TMEM56,0.004246857017278671
CTD.2636A23.2,0.004243395877200247
EDA,0.004243266972287601
BEX5,0.004239644879931646
WFIKKN1,0.004238448395634329
KLHL14,0.004235700809008238
CLCN1,0.004232137013744835
RNF32,0.0042264004860887465
CAPN8,0.0042227349731306365
ADM2,0.00421997547050975
RSPH10B,0.004219866302234448
ZNF429,0.004213707237843646
RIPPLY3,0.004207659167367102
RP11.746M1.1,0.004202298425286022
ZNF573,0.004199247535885565
BRINP3,0.004198564401525535
ST6GALNAC5,0.004195380191139827
MYO15A,0.004191996295325804
TCP10L,0.004189124047164096
MIR4435.2HG,0.0041844455512943645
AGAP6,0.004178291273038119
GABRB2,0.004169135002900433
TRIM63,0.004168393818155819
GJA3,0.004157539531095138
ELAVL4,0.004156638750966811
OLR1,0.004155229777097702
GCSAML,0.004152383581297287
DHH,0.004148795559311544
COL2A1,0.004144959250428029
WHRN,0.004133321468206431
PITPNA.AS1,0.004132228625925961
USF1,0.004131614964529379
TPBGL,0.004124542439220757
ZNF492,0.004118760689994358
PNMA3,0.004108484464370652
THSD7B,0.004096810638115106
ZNF486,0.004093855816796915
CHRNA9,0.004085736558926816
RP11.420L9.5,0.004084471761193496
CD80,0.004083981922525444
LILRA1,0.004081575138284671
PANO1,0.004077902520137117
CYP4B1,0.00407596260605269
TRIM10,0.004068049546701229
TMEM151A,0.004060533958555057
TRPC4,0.00405650008593174
CAMK2N2,0.0040556746504164685
OSM,0.0040521352792417765
LCNL1,0.00403419186342631
NAP1L2,0.004023245949026764
ZNF229,0.00402093432004878
HNRNPCL2,0.004020501939666192
FAM151B,0.004016846911796671
HGS,0.004010196257111252
MYH14,0.004008718525731801
KCNJ14,0.00400709193076519
SLC22A1,0.003999216272341495
MYBPHL,0.003999137399804513
ABHD12B,0.003996734784928378
HPX,0.003992488990161592
USP50,0.003986382030493376
DQX1,0.003984150877654157
HIST1H2BK,0.003983730857340705
TECTA,0.003983489626290782
DNAH10,0.00398118823569342
NEAT1,0.003972719836708725
C6orf25,0.003964724154859189
HIST1H1A,0.003964581187592437
ZFP2,0.003964050272047915
ACER1,0.003959238011118592
CDKL4,0.003957561211080741
HCN2,0.003951141327027454
PCDHB12,0.003944192501093378
BCL2L14,0.003944068555010865
SERPINA9,0.003939868203851561
SRPK3,0.003937209382751919
FAM69C,0.003934033190375132
KCNQ4,0.003933740841434491
TCTE3,0.003933270320000238
TOMM20L,0.003929536913009669
NTRK1,0.003929404874905845
RP11.268J15.5,0.00392605240968679
PRMT5,0.0039041528342575425
PCDHB7,0.003903561376577971
RAD9B,0.0038887938817605276
SPRN,0.003888481204083424
PIH1D2,0.0038876067230243557
FPGT.TNNI3K,0.0038825920382082857
OXGR1,0.0038814638426761753
MEGF10,0.0038701774466116698
AGAP4,0.003864515449432348
TBPL2,0.0038640346156050827
SPAG8,0.003859941237020177
ANGPTL6,0.0038446233120580384
LRRC75A,0.003843560666832703
APOBEC3B,0.0038406763546514197
GCK,0.003822905979803856
FREM2,0.0038174407322280456
PCP4L1,0.003816305702885255
UCP3,0.0038109639573176177
SPRY3,0.0038073186744127844
CEND1,0.0038021737277902515
GAST,0.0038019680226875456
ANKK1,0.0038004261965783226
CRYBA2,0.003794151080759945
JAKMIP2,0.0037887237028570364
KCNK17,0.003785817236300336
SGK2,0.0037793871632080204
ALG12,0.0037689901740345735
PYGM,0.0037648386217110992
RBM14.RBM4,0.0037580473188138165
EGF,0.003757880198837116
SLC1A7,0.0037574030903001496
MAST1,0.0037514764741556532
HSPA1L,0.003750401690898352
UCN,0.0037453004855983307
CGB8,0.003736899388546975
PCDHGC3,0.003733563107370541
RSPH1,0.0037303765039175553
SLC2A12,0.0037254119748311326
LINC01314,0.003720490594968101
ZNF385C,0.0037170346110861822
RP4.635E18.7,0.0037078536208102245
CDHR2,0.0036988207046559315
SLC25A52,0.003697430480592298
ADGRD2,0.003694092941205233
ACVR1C,0.0036895789255369576
ACE2,0.0036893409510321963
DLEC1,0.0036878448645800157
ZNF630,0.0036867715862413117
NHLH2,0.0036857567776907357
RP11.378J18.9,0.0036738895323892304
SLC12A3,0.0036694194307390427
CTB.147N14.6,0.0036684852463520125
ARF4.AS1,0.003668103687810582
RP11.310N16.1,0.0036634632096385323
CADM2,0.003656079462229811
RP1.20B21.4,0.003654570719658934
ALG11,0.0036541070813769535
PRR36,0.0036469983640096044
CHRNA1,0.003644497337325519
DNAJC9.AS1,0.003641270939877491
RP11.589M4.1,0.0036390217033443074
DET1,0.0036390102560946483
ANKRD20A1,0.003634863884638477
HTR2A,0.0036346626202791734
COL26A1,0.003631820445818617
C1orf204,0.003630874345436791
NANOS3,0.0036237009659113475
C10orf105,0.0036205198887168176
SCN3A,0.0036119810052660127
HSF2BP,0.0036118629061623127
P2RX6,0.003607969410372096
RWDD3,0.0035992780120562245
MTCP1,0.0035867757651190093
CSF3,0.0035776863034987292
LRRTM3,0.003575468793610074
VASH2,0.003570397143924473
HIST1H2AJ,0.003567714071431697
ADAM32,0.0035596515563939583
PGR,0.003551132631617666
FRRS1,0.0035341132851625908
TBX21,0.003526663197981601
IQCD,0.0035152709888701407
OIT3,0.003498305104031468
DLEU7,0.0034952716815550597
C16orf71,0.003487215383558084
RIMBP3B,0.003485251982875218
DGKG,0.003483461154415118
BEST4,0.0034769114032881148
HIST1H2BJ,0.003473085110748051
RNF31,0.0034710296139811836
GRIN1,0.003465327526757259
FAM149A,0.003463062821634558
C6orf223,0.0034616652210027175
LYPD6,0.0034552036433030437
LRRN1,0.0034540553410716403
NCR1,0.003453257857569006
DHDH,0.003452560759538057
RAB39B,0.0034514590357707826
CDK15,0.003449970819302742
ACTA1,0.0034492785074063483
ADGRF2,0.0034450510677122913
PLIN5,0.003442798574633946
ENSG00000200834.1,0.003429675931172655
MESP1,0.003428331594790844
SEC14L5,0.0034269211160031375
TMED6,0.0034200480787564586
LRRC55,0.0034187836264142927
COLEC11,0.003417508047542825
SHISA3,0.0034102822672452356
FLT3LG,0.0034023561817131294
GPR150,0.0033984927596240645
OXCT2,0.0033984592320113784
SLC30A8,0.003397602415242732
NPTXR,0.0033965318753624595
MYBPC3,0.0033909055768259313
FAM181B,0.0033896526210750177
C2CD4D,0.003387286617661154
BMPER,0.0033862698107760473
CXorf57,0.003379506410549808
SOWAHA,0.0033759615377874563
RIMBP3C,0.0033746781136026445
DRC3,0.0033678591054006916
RP11.392O17.1,0.0033611211160950315
CDX2,0.0033604369455615415
KIF19,0.003356834811880099
PLAC8L1,0.0033547913297912145
SPDYA,0.0033517600783449135
MRPS24,0.0033509061480594786
ACY3,0.0033429768306530074
CCNA1,0.0033413714772423373
APOB,0.003338124331654302
UBD,0.003338006010513432
RP11.649E7.5,0.003334195704649616
SMTNL2,0.0033305225684153324
AIFM3,0.0033192051611594018
KIR2DL4,0.003315399962150498
IL12B,0.0033150645873404497
MAMSTR,0.003314884811245053
IL17RB,0.003314430621878201
SLC22A16,0.0033095137567709615
SYT17,0.003301678558453819
FAM24B,0.003301343775742891
SOST,0.003297259722719129
RP11.402P6.15,0.003286296711457486
CCNI2,0.003282719643305469
OR51E2,0.003281939404689713
LY6G5C,0.0032809786251838634
C1orf145,0.003277810598840777
FCER2,0.0032771542569659403
KCNA2,0.0032759711442404233
RP11.664I21.5,0.0032759122797195485
KCNK13,0.003274662901234153
GALR2,0.0032744507077119207
NUTM2A.AS1,0.0032694447316870784
MYRFL,0.003269099932632699
MSI1,0.0032652474150357655
TFPI2,0.003260057024805751
ZNF564,0.0032592965474981346
C22orf31,0.003253928478190441
ZFP42,0.003251717086659362
GYPE,0.0032269239721708738
ANKRD20A3,0.003223587345603286
KCNJ18,0.0032153854405643136
DUBR,0.003214944869477228
RSG1,0.0032141031018945556
TMIGD2,0.003210376923447413
BBS1,0.0032018379413134217
CASP5,0.0032016452130497687
DRD2,0.003200099439613077
PDE8B,0.0031930076464122496
KIF12,0.0031922706803738676
GOLGA8K,0.003191561740360513
ANO7,0.0031909673715269328
KLB,0.003187260979058727
PKNOX2,0.0031862897884766786
CCER2,0.003185270983257041
ETV3L,0.0031720372718691036
RP4.728D4.2,0.0031656099372352198
RP11.157I4.4,0.0031618896304376866
CHODL,0.0031588808294163635
HESX1,0.003155861321269282
PRR19,0.0031515368760026844
TRIM58,0.0031493128283529093
SAMD13,0.0031477335766451247
RCOR2,0.0031426535142178567
SHISA6,0.0031412409630832295
FBXW10,0.003139821331429955
LGI3,0.003138381519064998
ZBTB32,0.0031339345092805016
LRRC39,0.003133304047071381
ZNF311,0.003133179188169391
FZD9,0.0031288942655190726
GOLGA8Q,0.003124980292967613
CCDC30,0.0031248370543220973
RBM46,0.0031236089173926423
ISLR2,0.0031162063708368515
CFAP157,0.0031148354640070175
ITGA2B,0.003104963346032907
SH3TC2,0.0030959797221303776
GSC,0.003095028366868859
MSLN,0.0030826909455242534
LIF,0.0030782184261359917
RP11.46C24.7,0.0030726377932441154
ANKRD34A,0.003063982216925021
C4BPB,0.0030454071053605996
LRRC24,0.0030419926671002876
RP11.574K11.31,0.003025074100849644
FAM228A,0.0030177382641280726
C1GALT1C1L,0.0030143931261356303
B3GNT7,0.003005898798143627
HYOU1,0.0029894536398104485
CTD.3128G10.6,0.0029891665210787033
KCNA3,0.0029849357754978914
CTB.12A17.3,0.0029799788696876425
DLGAP1,0.0029761025447719146
ZNF665,0.0029750801622867584
C7orf57,0.002972637926111158
SIGLEC12,0.0029690160557923726
KLKB1,0.0029680210332207334
CCL7,0.0029568794794035272
TDRD9,0.002953499654270955
SBK1,0.002951687238863762
CALY,0.0029516082923143907
LEKR1,0.002943227227949938
LRRC69,0.0029372114268754494
SLC25A19,0.0029371029740532504
PRSS1,0.0029366455774828297
CHRNB2,0.0029355674883387735
SLC10A6,0.0029302844839380277
RP1.56K13.3,0.00292857415628749
TGFBR3L,0.002927994639273511
IL13RA2,0.0029157096433718474
RASL10B,0.002914765565995349
FTCD,0.0029108907213274216
KLHL11,0.0029079797646857255
NNAT,0.0029078135821992987
CH17.360D5.2,0.0029077783029600483
CTC.518P12.6,0.002902236057827804
RP11.345J4.3,0.0028971525908305946
RP11.613D13.10,0.0028962691296015356
HIST1H2BN,0.0028946176911426695
GRIA4,0.0028916018096026997
WIPF3,0.002888947700625224
GPR18,0.002881113119077998
COLCA2,0.0028698720679377876
FCRL6,0.002868584499059134
ATP13A5,0.002861015350613373
AC016549.1,0.0028561199737700406
PSMA3.AS1,0.0028500007280450783
PDE6G,0.002845113541906243
CAPN14,0.0028325817146838106
WDR97,0.00283133549406039
HIST1H2BG,0.0028312128061885075
WFDC3,0.002827202691542392
GLDC,0.002820042387539188
ZXDA,0.002817220517144298
FXYD7,0.0028143021345928016
PRKG2,0.0028075045653131623
RP11.521B24.5,0.002806490743594454
LUZP2,0.002801190148915676
GET4,0.0027895022356352267
DNAH9,0.00277104808498692
C11orf65,0.002769875753399552
HMSD,0.0027642196278698395
KCNG2,0.0027591220985185233
SLC25A21,0.0027489220069733676
POTEF,0.0027464089902820964
CES3,0.002736068694599417
FGFBP3,0.0027355642754905273
TMEM266,0.0027340198096060596
TIGD3,0.0027190552938063414
HIST4H4,0.002715838123236271
CPNE4,0.002715218836898046
ATP2B2,0.002707626349878627
NRL,0.002705488650017227
OTOF,0.002702262622631149
IRF9,0.002698404381409386
RP11.286N22.8,0.0026970201770201425
MTRNR2L6,0.0026940987106190612
ZSWIM5,0.0026902387917831245
LEMD1,0.0026826285911316903
DYNLRB2,0.0026804181617616817
SCN8A,0.0026796587452983223
ZNF695,0.002676739055194602
ZNF805,0.002674351366150458
RFPL1,0.0026728558717973973
ABCC11,0.0026629014027039735
MYO3B,0.002657656736721266
ZNF257,0.0026573780554019853
ADARB2,0.0026535161382315177
ENSG00000278189.1,0.0026401959803720185
FADS6,0.0026401364744104297
SLC16A11,0.0026379020650260498
DUSP15,0.00263450654926679
TMEM236,0.002632570829217797
TAT,0.002632329746192654
RNF175,0.0026191322021926478
ZNF112,0.002612978219985962
C2orf16,0.0026055494977148953
C22orf15,0.002600799012460456
OR2A4,0.002598341480390915
TTN.AS1,0.002597512738988889
EFHC2,0.0025973635793521705
CTD.2302E22.6,0.0025920721375389606
FAIM2,0.002591429315260704
FAM43B,0.002586690400609907
CHRNA3,0.0025778418739899893
C19orf18,0.002567832142312006
ANKRD20A2,0.0025667618738104965
C16orf46,0.002564741927661643
NUDT7,0.002563862389089256
AC079305.10,0.0025625256513128218
KCNH2,0.002562066577128227
TP53TG5,0.002560548558337799
SPINK2,0.0025390931806027494
GPR158,0.002532975267100808
ADH7,0.002530202664286885
RAD51AP2,0.0025190110287524217
HRH3,0.0025164570338678674
KCNH3,0.002509131090135764
NMNAT2,0.002506191318003547
FBXO16,0.002505796190523943
KIRREL3,0.002503118274227673
KDM4D,0.0024967420328137102
KIAA0825,0.002484118923643567
PLPPR5,0.0024834175082231987
JPH3,0.0024635060042734968
SYP,0.002459911321172651
DUOXA2,0.002458001702826544
HOXC.AS1,0.002454198132090221
CFAP221,0.002447902218790244
PDE4C,0.0024427680779766565
PIWIL2,0.0024394685069456796
KCNS1,0.002428346788449003
RP11.278C7.4,0.002419395384606936
FBXL14,0.002412554049333989
LCN1,0.002412223263292123
CCDC188,0.0024114504259153706
LCA5L,0.0024092881045988854
RPGRIP1,0.0024088181505929557
PRRT1,0.0024029040425423754
CDH2,0.002400495506675038
ARMC12,0.0023926948474732456
SLC26A9,0.0023810430769099305
AC092580.4,0.002380741131029382
BSCL2,0.0023788334616762124
TREML2,0.002372234813030192
CBLN1,0.0023708960275776337
RP11.571M6.7,0.0023470184956954805
TGM4,0.00234541968004593
ACSL6,0.0023306093073838592
PPIL6,0.0023286470168868436
KHDC1,0.002327727166232684
TMEM89,0.002322041978504484
GOLGA8S,0.002310844792040768
LINC01207,0.002284428561168001
AP3B2,0.0022690650445736007
WSCD1,0.002265506972935026
IZUMO1,0.0022646821295188753
CTD.2659N19.2,0.002262877041338295
C9orf84,0.002262338058443259
AGBL2,0.0022610670436691766
HYI.AS1,0.0022597032666995826
GINS4,0.0022586583104354657
SYNGR3,0.0022554681297169616
RP11.337C18.8,0.002254974516417017
TNFSF15,0.002249127044188266
LINGO4,0.0022468239759767293
SNX32,0.0022366775680851465
WIF1,0.0022329160610571603
FFAR4,0.002222956855170774
TRIM72,0.0022164201302244174
CAPS2,0.002206113263471237
MUC20,0.0022046897585028843
RP11.1212A22.4,0.002198362167899972
CLEC2L,0.0021934478685555867
DOK7,0.00219195977544153
LYG1,0.002191640609344899
GAP43,0.0021906325852634103
LLNLR.245B6.1,0.0021854266030898947
COL11A2,0.002178184293358531
RP11.77H9.2,0.002162354177986549
SH3GL3,0.0021494919101134042
DDX25,0.00214607310512208
TTYH1,0.00214249680176476
APTR,0.00213996491191403
CACNA1G,0.002136677306219442
CCDC163P,0.0021347319645597445
LINC00958,0.0021138992283912684
SLC13A5,0.0021068867271309658
HIPK4,0.002102502677219593
RP11.247A12.8,0.0020974729185467525
IGLON5,0.0020971259237914687
ZDHHC11,0.0020963446736730488
NPIPA3,0.002090586953802614
OXTR,0.002085905596120468
NPFFR1,0.0020853966129141927
CTD.2192J16.22,0.0020788571001678115
SLC1A2,0.002074581700445011
UGT2A1,0.0020646932750742956
LRRC66,0.0020642473010827373
PCDH19,0.0020615465396287423
AC010761.10,0.002053440036560526
IDO2,0.00205239017080787
CPA2,0.002040619832395718
TAS1R3,0.00204003666410383
